SMILES,PUBCHEM_COMPOUND_ID_TYPE,PUBCHEM_TOTAL_CHARGE,PUBCHEM_SUBSTANCE_ID,PUBCHEM_SUBSTANCE_VERSION,PUBCHEM_EXT_DATASOURCE_NAME,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_SUBSTANCE_COMMENT,PUBCHEM_SUBSTANCE_SYNONYM,PUBCHEM_XREF_EXT_ID,PUBCHEM_EXT_DATASOURCE_URL,PUBCHEM_CID_ASSOCIATIONS,FractionCSP3,MolWt,RingCount,TotalRing,NumBridges,nBondRings,nAtomRings,ringFusionDensity,ringFusionDegree,ringComplexityIndex,molecularCyclizedDegree,NumRingSystems,NumChiralCenters
CC(C)c1cccc([O-])c(=O)c1,0,0,24824082,3,MLSMR,MLS001048906,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-55426
MLSMR_COMPOUND_CLASS: NP","MLS001048906
SMR000387099",MLS001048906,http://mlsmr.evotec.com/MLSMR_HomePage/,3611  1,0.3,163.19599999999997,1,7,0,7,7,0.0,1.0,1.0,0.5833333333333334,1,0
Cc1c([O-])ccoc1=O,0,0,24824081,3,MLSMR,MLS001048905,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-13449
MLSMR_COMPOUND_CLASS: NP","MLS001048905
SMR000387098",MLS001048905,http://mlsmr.evotec.com/MLSMR_HomePage/,54681620  1,0.16666666666666666,125.10299999999997,1,6,0,6,6,0.0,1.0,1.0,0.6666666666666666,1,0
O=C(Oc1cc(=O)oc2ccccc12)c1ccccc1,0,0,24824074,3,MLSMR,MLS001049026,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-35114
MLSMR_COMPOUND_CLASS: NP","MLS001049026
SMR000387054",MLS001049026,http://mlsmr.evotec.com/MLSMR_HomePage/,794063  1,0.0,266.252,3,18,1,17,16,0.125,1.5,1.125,0.8,2,0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,0,0,24824070,3,MLSMR,MLS001049045,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-09903
MLSMR_COMPOUND_CLASS: NP","MLS001049045
SMR000387018",MLS001049045,http://mlsmr.evotec.com/MLSMR_HomePage/,5320438  1,0.11764705882352941,314.29300000000006,3,18,1,17,16,0.125,1.5,1.125,0.6956521739130435,2,0
CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CCCC(=O)[O-])C2SC1,0,0,24824069,3,MLSMR,MLS001049037,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-20062
MLSMR_COMPOUND_CLASS: NP","MLS001049037
SMR000387007",MLS001049037,http://mlsmr.evotec.com/MLSMR_HomePage/,6351451  1,0.5384615384615384,326.33000000000015,2,10,1,9,8,0.25,2.0,1.25,0.36363636363636365,1,2
c1ccc2c3c([nH]c2c1)C1(CCCCC1)[NH2+]CC3,0,0,24824068,3,MLSMR,MLS001048960,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-12556
MLSMR_COMPOUND_CLASS: NP
SALT: 1 hydrogen chloride","MLS001048960
SMR000386983",MLS001048960,http://mlsmr.evotec.com/MLSMR_HomePage/,"12863268  1
313  2
701907  2",0.5,241.35799999999995,4,23,2,21,18,0.2222222222222222,4.0,1.2777777777777777,1.0,1,0
Cn1cc(C(N)=O)c2ccccc21,0,0,24824066,3,MLSMR,MLS001049055,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK2S-14595
MLSMR_COMPOUND_CLASS: NP","MLS001049055
SMR000386893",MLS001049055,http://mlsmr.evotec.com/MLSMR_HomePage/,823187  1,0.1,174.20299999999997,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.6923076923076923,1,0
O=C1NCCc2c1[nH]c1ccccc21,0,0,24824065,3,MLSMR,MLS001049054,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-13181
MLSMR_COMPOUND_CLASS: DC NP","2,3,4,9-Tetrahydro-beta-carbolin-1-one
MLS001049054
SMR000122646",MLS001049054,http://mlsmr.evotec.com/MLSMR_HomePage/,87371  1,0.18181818181818182,186.214,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.9285714285714286,1,0
COc1ccc2c3c([nH]c2c1)C(C)[NH2+]CC3,0,0,24824064,3,MLSMR,MLS001049053,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-49256
MLSMR_COMPOUND_CLASS: NP","MLS001049053
SMR000386892",MLS001049053,http://mlsmr.evotec.com/MLSMR_HomePage/,159809  1,0.38461538461538464,217.29199999999994,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.8125,1,1
c1cnc2c(C3NCCc4c3[nH]c3ccccc43)cccc2c1,0,0,24824063,3,MLSMR,MLS001049051,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-16632
MLSMR_COMPOUND_CLASS: NP","MLS001049051
SMR000386890",MLS001049051,http://mlsmr.evotec.com/MLSMR_HomePage/,3632369  1,0.15,299.377,5,29,3,26,23,0.2608695652173913,2.5,1.2608695652173914,1.0,2,1
C[NH+]1CCCCC1c1ccc(-c2cccnc2)nc1,0,0,24824062,3,MLSMR,MLS001048901,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-06814
MLSMR_COMPOUND_CLASS: NP
SALT: 3 hydrogen chloride","MLS001048901
SMR000387094",MLS001048901,http://mlsmr.evotec.com/MLSMR_HomePage/,"438950  1
313  2
161313  2",0.375,254.35699999999994,3,18,0,18,18,0.0,1.0,1.0,0.9473684210526315,3,2
C=CCCCCCCCC(=O)OC,0,0,24824061,3,MLSMR,MLS001048893,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-08537
MLSMR_COMPOUND_CLASS: NP","MLS001048893
SMR000387090",MLS001048893,http://mlsmr.evotec.com/MLSMR_HomePage/,1778877  1,0.7272727272727273,184.27899999999997,0,,,,,,,,,,0
Cn1c(=O)c2c(ncn2CCCl)n(C)c1=O,0,0,24824050,3,MLSMR,MLS001048889,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1S-60495
MLSMR_COMPOUND_CLASS: NP","MLS001048889
SMR000387086",MLS001048889,http://mlsmr.evotec.com/MLSMR_HomePage/,1882  1,0.4444444444444444,242.666,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.5625,1,0
COc1ccc2c(=O)c(-c3ccc(OC)c(OC)c3)coc2c1,0,0,24824047,3,MLSMR,MLS001048876,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-45682
MLSMR_COMPOUND_CLASS: NP","MLS001048876
SMR000387074",MLS001048876,http://mlsmr.evotec.com/MLSMR_HomePage/,628528  1,0.16666666666666666,312.3210000000001,3,18,1,17,16,0.125,1.5,1.125,0.6956521739130435,2,0
O=C1Nc2ccc(Br)cc2C(c2ccccc2Cl)=NC1O,0,0,24824043,3,MLSMR,MLS001049093,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-66518
MLSMR_COMPOUND_CLASS: NP","MLS001049093
SMR000386926",MLS001049093,http://mlsmr.evotec.com/MLSMR_HomePage/,125820  1,0.06666666666666667,365.6140000000001,3,19,1,18,17,0.11764705882352941,1.5,1.1176470588235294,0.8095238095238095,2,1
COc1cccc2c(=O)c3ccccc3oc12,0,0,24824042,3,MLSMR,MLS001049091,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-29323
MLSMR_COMPOUND_CLASS: NC NP","4-methoxy-9H-xanthen-9-one
MLS001049091
SMR000271640",MLS001049091,http://mlsmr.evotec.com/MLSMR_HomePage/,300241  1,0.07142857142857142,226.23100000000002,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.8235294117647058,1,0
COc1ccc2c(c1OC)C(=O)OC2,0,0,24824028,3,MLSMR,MLS001049120,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-28619
MLSMR_COMPOUND_CLASS: NP","MLS001049120
SMR000386950",MLS001049120,http://mlsmr.evotec.com/MLSMR_HomePage/,68437  1,0.3,194.18599999999998,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.6428571428571429,1,0
COc1ccc2c(c1)oc(=O)c1cc(OC)ccc12,0,0,24824026,3,MLSMR,MLS001049097,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-28132
MLSMR_COMPOUND_CLASS: NP","MLS001049097
SMR000386930",MLS001049097,http://mlsmr.evotec.com/MLSMR_HomePage/,800988  1,0.13333333333333333,256.257,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.7368421052631579,1,0
CCC(=O)c1ccc(O)c(OC)c1,0,0,24824023,3,MLSMR,MLS001049078,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-66483
MLSMR_COMPOUND_CLASS: NP","MLS001049078
SMR000386916",MLS001049078,http://mlsmr.evotec.com/MLSMR_HomePage/,15782  1,0.3,180.20299999999997,1,6,0,6,6,0.0,1.0,1.0,0.46153846153846156,1,0
C/C(=N/O)c1ccccn1,0,0,24824019,3,MLSMR,MLS001049005,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1S-64896
MLSMR_COMPOUND_CLASS: NP","MLS001049005
SMR000387016",MLS001049005,http://mlsmr.evotec.com/MLSMR_HomePage/,5358235  1,0.14285714285714285,136.15399999999997,1,6,0,6,6,0.0,1.0,1.0,0.6,1,0
COc1ccc(-c2cc(=O)c3cc(O)ccc3o2)cc1,0,0,24824017,3,MLSMR,MLS001049032,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-33582
MLSMR_COMPOUND_CLASS: NP","MLS001049032
SMR000387050",MLS001049032,http://mlsmr.evotec.com/MLSMR_HomePage/,688679  1,0.0625,268.26800000000003,3,18,1,17,16,0.125,1.5,1.125,0.8,2,0
CC(C)(CO)C(O)C(=O)NCCC#N,0,0,24824015,3,MLSMR,MLS001049001,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1S-05115
MLSMR_COMPOUND_CLASS: NP","MLS001049001
SMR000387014",MLS001049001,http://mlsmr.evotec.com/MLSMR_HomePage/,3744250  1,0.7777777777777778,200.23799999999994,0,,,,,,,,,,1
CC1=NCCc2c1[nH]c1ccccc21,0,0,24824013,3,MLSMR,MLS001048999,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-03946
MLSMR_COMPOUND_CLASS: NP","MLS001048999
SMR000387013",MLS001048999,http://mlsmr.evotec.com/MLSMR_HomePage/,5316718  1,0.25,184.242,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.9285714285714286,1,0
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1,0,0,24824012,3,MLSMR,MLS001048998,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-09778
MLSMR_COMPOUND_CLASS: NP","MLS001048998
SMR000387012
Scutellarein tetramethyl ether",MLS001048998,http://mlsmr.evotec.com/MLSMR_HomePage/,96118  1,0.21052631578947367,342.3470000000001,3,18,1,17,16,0.125,1.5,1.125,0.64,2,0
C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,0,0,24824011,3,MLSMR,MLS001048997,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-54266
MLSMR_COMPOUND_CLASS: NP","MLS001048997
SMR000387011",MLS001048997,http://mlsmr.evotec.com/MLSMR_HomePage/,7093249  1,0.9,308.50600000000003,2,12,1,11,10,0.2,2.0,1.2,0.45454545454545453,1,5
COc1c2ccoc2[nH+]c2c(OC)cccc12,0,0,24824009,3,MLSMR,MLS001048993,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-11371
MLSMR_COMPOUND_CLASS: DC NP","4,8-dimethoxyfuro[2,3-b]quinoline
MLS001048993
SMR000137321",MLS001048993,http://mlsmr.evotec.com/MLSMR_HomePage/,107936  1,0.15384615384615385,230.243,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.7647058823529411,1,0
COc1ccc2nc3ccccc3nc2c1,0,0,24824006,3,MLSMR,MLS001048992,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK3S-44091
MLSMR_COMPOUND_CLASS: NP","MLS001048992
SMR000387038",MLS001048992,http://mlsmr.evotec.com/MLSMR_HomePage/,235279  1,0.07692307692307693,210.23600000000002,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.875,1,0
COc1c(O)c(O)c2oc(-c3ccccc3)cc(=O)c2c1OC,0,0,24824002,3,MLSMR,MLS001049144,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-68204
MLSMR_COMPOUND_CLASS: NP","MLS001049144
SMR000386968",MLS001049144,http://mlsmr.evotec.com/MLSMR_HomePage/,8016699  1,0.11764705882352941,314.293,3,18,1,17,16,0.125,1.5,1.125,0.6956521739130435,2,0
OCC1OC(n2cnc3c(NC4CCCCC4)ncnc32)C(O)C1O,0,0,24824001,3,MLSMR,MLS001049080,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-00777
MLSMR_COMPOUND_CLASS: NP","MLS001049080
SMR000386917",MLS001049080,http://mlsmr.evotec.com/MLSMR_HomePage/,2692  1,0.6875,349.3910000000003,4,22,1,21,20,0.1,1.3333333333333333,1.1,0.8,3,4
COc1ccc2c(OC)c3ccoc3[nH+]c2c1OC,0,0,24824000,3,MLSMR,MLS001049147,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-33948
MLSMR_COMPOUND_CLASS: NP","MLS001049147
SMR000386971",MLS001049147,http://mlsmr.evotec.com/MLSMR_HomePage/,6760  1,0.21428571428571427,260.269,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.6842105263157895,1,0
N#C[C-](c1ccc(O)cc1)[NH+]1CCCCC1,0,0,24823999,3,MLSMR,MLS001049090,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-66658
MLSMR_COMPOUND_CLASS: DC NP","(4-Hydroxy-phenyl)-piperidin-1-yl-acetonitrile
MLS001049090
SMR000123370",MLS001049090,http://mlsmr.evotec.com/MLSMR_HomePage/,442638  1,0.38461538461538464,216.28399999999993,2,12,0,12,12,0.0,1.0,1.0,0.75,2,0
COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,0,0,24823998,3,MLSMR,MLS001049022,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK2S-75025
MLSMR_COMPOUND_CLASS: NP","MLS001049022
SMR000387034",MLS001049022,http://mlsmr.evotec.com/MLSMR_HomePage/,5380645  1,0.0625,254.28500000000003,2,12,0,12,12,0.0,1.0,1.0,0.631578947368421,2,0
COc1ccc2c(=O)c(-c3ccccc3)coc2c1,0,0,24823997,3,MLSMR,MLS001049012,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-10284
MLSMR_COMPOUND_CLASS: NP","MLS001049012
SMR000387026",MLS001049012,http://mlsmr.evotec.com/MLSMR_HomePage/,638006  1,0.0625,252.269,3,18,1,17,16,0.125,1.5,1.125,0.8421052631578947,2,0
CC(C)=CCOc1ccc2ccc(=O)oc2c1,0,0,24823995,3,MLSMR,MLS001049095,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-20971
MLSMR_COMPOUND_CLASS: NP","MLS001049095
SMR000386928",MLS001049095,http://mlsmr.evotec.com/MLSMR_HomePage/,320362  1,0.21428571428571427,230.26299999999995,2,12,1,11,10,0.2,2.0,1.2,0.5882352941176471,1,0
C[NH+]1CCc2c([nH]c3ccccc23)C1,0,0,24823992,3,MLSMR,MLS001049128,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-48784
MLSMR_COMPOUND_CLASS: NP","MLS001049128
SMR000386955",MLS001049128,http://mlsmr.evotec.com/MLSMR_HomePage/,121896  1,0.3333333333333333,187.266,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.9285714285714286,1,1
Cn1c2ccccc2c2cc(C(=O)[O-])ccc21,0,0,24823991,3,MLSMR,MLS001049129,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-27180
MLSMR_COMPOUND_CLASS: DC NP","9-Methyl-9H-carbazole-3-carboxylic acid
MLS001049129
SMR000124645",MLS001049129,http://mlsmr.evotec.com/MLSMR_HomePage/,614493  1,0.07142857142857142,224.239,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.7647058823529411,1,0
CCCCCCCCCCCCC(=O)CCCCC(=O)[O-],0,0,24823990,3,MLSMR,MLS001049131,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-30060
MLSMR_COMPOUND_CLASS: NP","MLS001049131
SMR000386957",MLS001049131,http://mlsmr.evotec.com/MLSMR_HomePage/,361939  1,0.8888888888888888,297.459,0,,,,,,,,,,0
COC1OC(CO)C(O)C(O)C1O,0,0,24823989,3,MLSMR,MLS001049132,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-30253
MLSMR_COMPOUND_CLASS: NP","MLS001049132
SMR000386958",MLS001049132,http://mlsmr.evotec.com/MLSMR_HomePage/,2108  1,1.0,194.18299999999996,1,6,0,6,6,0.0,1.0,1.0,0.46153846153846156,1,5
COc1cc(OC)c(OC)cc1C#N,0,0,24823988,3,MLSMR,MLS001049133,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1S-03809
MLSMR_COMPOUND_CLASS: NP","MLS001049133
SMR000386959",MLS001049133,http://mlsmr.evotec.com/MLSMR_HomePage/,910015  1,0.3,193.20199999999997,1,6,0,6,6,0.0,1.0,1.0,0.42857142857142855,1,0
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1,0,0,24823987,3,MLSMR,MLS001049137,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-02843
MLSMR_COMPOUND_CLASS: NP","MLS001049137
SMR000386963",MLS001049137,http://mlsmr.evotec.com/MLSMR_HomePage/,6063342  1,0.16666666666666666,298.3380000000001,2,12,0,12,12,0.0,1.0,1.0,0.5454545454545454,2,0
CN(C)c1ncnc2c1ncn2C1OC(CO)C(O)C1O,0,0,24823986,3,MLSMR,MLS001049138,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-01787
MLSMR_COMPOUND_CLASS: DC NP","2-[6-(dimethylamino)-9H-purin-9-yl]-5-(hydroxymethyl)tetrahydro-3,4-furandiol (non-preferred name)
MLS001049138
SMR000140748",MLS001049138,http://mlsmr.evotec.com/MLSMR_HomePage/,348206  1,0.5833333333333334,295.2990000000001,3,16,1,15,14,0.14285714285714285,1.5,1.1428571428571428,0.6666666666666666,2,4
COc1ccc(-c2coc3cc(OC)cc(OC)c3c2=O)cc1,0,0,24823985,3,MLSMR,MLS001049139,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-05713
MLSMR_COMPOUND_CLASS: NP","MLS001049139
SMR000386964",MLS001049139,http://mlsmr.evotec.com/MLSMR_HomePage/,136420  1,0.16666666666666666,312.3210000000001,3,18,1,17,16,0.125,1.5,1.125,0.6956521739130435,2,0
CC(=O)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0,0,24823984,3,MLSMR,MLS001049141,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-03373
MLSMR_COMPOUND_CLASS: DC NP","4-oxo-3-phenyl-4H-chromen-7-yl acetate
MLS001049141
SMR000270096",MLS001049141,http://mlsmr.evotec.com/MLSMR_HomePage/,746449  1,0.058823529411764705,280.27900000000005,3,18,1,17,16,0.125,1.5,1.125,0.7619047619047619,2,0
COc1c(OC)c(O)c2c(=O)cc(-c3c(O)cccc3O)oc2c1OC,0,0,24823983,3,MLSMR,MLS001049145,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-17641
MLSMR_COMPOUND_CLASS: NP","MLS001049145
SMR000386969",MLS001049145,http://mlsmr.evotec.com/MLSMR_HomePage/,1801510  1,0.16666666666666666,360.3180000000001,3,18,1,17,16,0.125,1.5,1.125,0.6153846153846154,2,0
O=C([O-])c1cccc2nc3ccccc3nc12,0,0,24823979,3,MLSMR,MLS001049089,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-66514
MLSMR_COMPOUND_CLASS: NP","MLS001049089
SMR000386925",MLS001049089,http://mlsmr.evotec.com/MLSMR_HomePage/,95069  1,0.0,223.211,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.8235294117647058,1,0
COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,0,0,24823978,3,MLSMR,MLS001049094,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-17980
MLSMR_COMPOUND_CLASS: NP","5,7 dimethoxyflavone
MLS001049094
SMR000386927",MLS001049094,http://mlsmr.evotec.com/MLSMR_HomePage/,88881  1,0.11764705882352941,282.295,3,18,1,17,16,0.125,1.5,1.125,0.7619047619047619,2,0
C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1,0,0,24823977,3,MLSMR,MLS001048916,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-66236
MLSMR_COMPOUND_CLASS: NP","HONOKIOL
MLS001048916
SMR000387107",MLS001048916,http://mlsmr.evotec.com/MLSMR_HomePage/,72303  1,0.1111111111111111,266.34,2,12,0,12,12,0.0,1.0,1.0,0.6,2,0
